fdc_id,food_name,description,calories,protein_g,fat_g,carbs_g,sugar_g,fiber_g,sodium_mg,potassium_mg,phosphorus_mg,canonical_name,gi_value,gi_category,gi_match_type
174926,bread,"bread, white, prepared from recipe, made with nonfat dry milk",274.0,7.7,2.6,53.6,0.0,2.0,336.0,111.0,96.0,bread,,unknown,unmatched
174927,bread,"bread, white, prepared from recipe, made with low fat (2%) milk",285.0,7.9,5.7,49.6,0.0,2.0,359.0,146.0,115.0,bread,,unknown,unmatched
174928,bread,"bread, crumbs, dry, grated, plain",395.0,13.35,5.3,71.98,6.2,4.5,732.0,196.0,165.0,bread,,unknown,unmatched
174929,bread,"bread, sticks, plain",412.0,12.0,9.5,68.4,1.26,3.0,713.0,124.0,121.0,bread,,unknown,unmatched
174930,bread,"bread, stuffing, dry mix",386.0,11.0,3.4,76.2,8.27,3.2,1405.0,246.0,141.0,bread,,unknown,unmatched
174931,bread,"bread, stuffing, dry mix, prepared",195.0,2.73,12.05,18.84,2.04,0.8,479.0,67.0,38.0,bread,,unknown,unmatched
174987,croissants,"croissants, butter",406.0,8.2,21.0,45.8,11.26,2.6,384.0,118.0,105.0,croissants,,unknown,unmatched
174988,croissants,"croissants, apple",254.0,7.4,8.7,37.1,0.0,2.5,274.0,90.0,58.0,croissants,,unknown,unmatched
174989,croissants,"croissants, cheese",414.0,9.2,20.9,47.0,11.35,2.6,361.0,132.0,130.0,croissants,,unknown,unmatched
174990,doughnuts,"doughnuts, cake-type, plain (includes unsugared, old-fashioned)",434.0,5.31,24.93,47.06,18.15,1.7,477.0,134.0,260.0,doughnuts,,unknown,unmatched
174991,doughnuts,"doughnuts, cake-type, plain, chocolate-coated or frosted",452.0,4.93,25.25,51.33,26.65,1.9,326.0,201.0,210.0,doughnuts,,unknown,unmatched
174992,doughnuts,"doughnuts, cake-type, plain, sugared or glazed",426.0,5.2,22.9,50.8,0.0,1.5,402.0,102.0,117.0,doughnuts,,unknown,unmatched
174993,doughnuts,"doughnuts, cake-type, chocolate, sugared or glazed",417.0,4.5,19.9,57.4,31.92,2.2,215.0,106.0,162.0,doughnuts,,unknown,unmatched
174994,muffins,"muffins, english, plain, enriched, with ca prop (includes sourdough)",227.0,8.87,1.69,44.17,3.53,3.5,425.0,109.0,92.0,muffins,,unknown,unmatched
174995,muffins,"muffins, english, plain, toasted, enriched, with calcium propionate (includes sourdough)",270.0,10.32,2.02,52.65,3.47,2.8,477.0,129.0,107.0,muffins,,unknown,unmatched
174996,muffins,"muffins, english, mixed-grain (includes granola)",235.0,9.1,1.8,46.3,0.81,2.8,298.0,156.0,81.0,muffins,,unknown,unmatched
174997,muffins,"muffins, english, raisin-cinnamon (includes apple-cinnamon)",240.0,7.91,1.8,48.1,14.76,2.6,299.0,173.0,91.0,muffins,,unknown,unmatched
174998,french toast,"french toast, prepared from recipe, made with low fat (2%) milk",229.0,7.7,10.8,25.0,0.0,0.0,479.0,134.0,117.0,french toast,,unknown,unmatched
174999,hush puppies,"hush puppies, prepared from recipe",337.0,7.7,13.5,46.0,2.03,2.8,668.0,144.0,189.0,hush puppies,,unknown,unmatched
175002,muffins,"muffins, corn, commercially prepared",305.0,5.9,8.4,51.0,17.78,3.4,385.0,69.0,284.0,muffins,,unknown,unmatched
175003,muffins,"muffins, corn, dry mix, prepared",321.0,7.4,10.2,49.1,0.0,2.4,795.0,131.0,384.0,muffins,,unknown,unmatched
175004,muffins,"muffins, corn, toaster-type",346.0,5.3,11.3,57.9,0.0,1.6,430.0,92.0,151.0,muffins,,unknown,unmatched
175005,muffins,"muffins, corn, prepared from recipe, made with low fat (2%) milk",316.0,7.1,12.3,44.2,0.0,0.0,585.0,145.0,177.0,muffins,,unknown,unmatched
175011,pie,"pie, apple, commercially prepared, enriched flour",237.0,1.9,11.0,34.0,15.65,1.6,201.0,65.0,24.0,pie,,unknown,unmatched
175012,pie,"pie, apple, prepared from recipe",265.0,2.4,12.5,37.1,0.0,0.0,211.0,79.0,28.0,pie,,unknown,unmatched
175013,pie,"pie, banana cream, prepared from mix, no-bake type",251.0,3.4,12.9,31.6,0.0,0.6,290.0,113.0,167.0,pie,,unknown,unmatched
175014,pie,"pie, chocolate creme, commercially prepared",353.0,4.15,22.41,38.44,27.39,0.8,266.0,161.0,79.0,pie,,unknown,unmatched
175015,pie,"pie, chocolate mousse, prepared from mix, no-bake type",260.0,3.5,15.4,29.6,0.0,0.0,460.0,285.0,231.0,pie,,unknown,unmatched
175016,pie,"pie, coconut creme, commercially prepared",298.0,2.1,16.6,37.3,18.52,1.3,204.0,65.0,85.0,pie,,unknown,unmatched
175017,pie,"pie, coconut cream, prepared from mix, no-bake type",276.0,2.8,17.6,28.5,0.0,0.5,329.0,141.0,169.0,pie,,unknown,unmatched
175018,pie,"pie, lemon meringue, prepared from recipe",285.0,3.8,12.9,39.1,0.0,0.0,242.0,65.0,42.0,pie,,unknown,unmatched
175019,pie,"pie, mince, prepared from recipe",289.0,2.6,10.8,48.0,28.31,2.6,254.0,203.0,42.0,pie,,unknown,unmatched
175020,pie,"pie, peach",224.0,1.9,10.0,32.9,16.23,0.8,217.0,125.0,22.0,pie,,unknown,unmatched
175021,pie,"pie, pecan, commercially prepared",407.0,4.5,16.69,59.61,25.18,2.1,275.0,99.0,83.0,pie,,unknown,unmatched
175022,pie crust,"pie crust, standard-type, dry mix",518.0,6.9,31.4,52.1,0.0,0.0,753.0,64.0,86.0,pie crust,,unknown,unmatched
175023,pie crust,"pie crust, standard-type, dry mix, prepared, baked",501.0,6.7,30.4,50.4,0.0,1.8,729.0,62.0,84.0,pie crust,,unknown,unmatched
175024,pie crust,"pie crust, standard-type, frozen, ready-to-bake, enriched",457.0,6.16,26.07,48.62,3.72,2.5,409.0,97.0,72.0,pie crust,,unknown,unmatched
175025,pie crust,"pie crust, standard-type, frozen, ready-to-bake, enriched, baked",508.0,6.5,28.59,56.24,4.23,3.3,467.0,114.0,82.0,pie crust,,unknown,unmatched
175026,pie crust,"pie crust, standard-type, prepared from recipe, baked",527.0,6.4,34.6,47.5,0.17,1.7,542.0,67.0,67.0,pie crust,,unknown,unmatched
175027,rolls,"rolls, dinner, egg",307.0,9.5,6.4,52.0,4.3,3.7,566.0,104.0,101.0,rolls,,unknown,unmatched
175028,rolls,"rolls, dinner, oat bran",236.0,9.5,4.6,40.2,6.67,4.1,413.0,121.0,115.0,rolls,,unknown,unmatched
175029,rolls,"rolls, dinner, rye",286.0,10.3,3.4,53.1,1.17,4.9,650.0,180.0,159.0,rolls,,unknown,unmatched
175030,rolls,"rolls, dinner, wheat",273.0,8.6,6.3,46.0,1.63,3.8,524.0,115.0,104.0,rolls,,unknown,unmatched
175031,rolls,"rolls, hard (includes kaiser)",293.0,9.9,4.3,52.7,1.77,2.3,544.0,108.0,100.0,rolls,,unknown,unmatched
175032,strudel,"strudel, apple",274.0,3.3,11.2,41.1,25.75,2.2,135.0,149.0,33.0,strudel,,unknown,unmatched
175033,sweet rolls,"sweet rolls, cheese",360.0,7.1,18.3,43.7,0.0,1.2,357.0,137.0,98.0,sweet rolls,,unknown,unmatched
175034,sweet rolls,"sweet rolls, cinnamon, commercially prepared with raisins",372.0,6.2,16.4,50.9,31.73,2.4,304.0,111.0,76.0,sweet rolls,,unknown,unmatched
175035,toaster pastries,"toaster pastries, fruit (includes apple, blueberry, cherry, strawberry)",388.0,4.2,9.95,70.32,26.13,1.0,334.0,102.0,87.0,toaster pastries,,unknown,unmatched
175036,tortillas,"tortillas, ready-to-bake or -fry, corn",218.0,5.7,2.85,44.64,0.88,6.3,45.0,186.0,314.0,tortillas,,unknown,unmatched
175037,tortillas,"tortillas, ready-to-bake or -fry, flour, refrigerated",306.0,8.2,7.99,49.38,3.71,3.5,736.0,125.0,206.0,tortillas,,unknown,unmatched
175038,waffles,"waffles, plain, frozen, ready-to-heat",285.0,6.47,9.7,42.98,4.91,2.2,638.0,125.0,361.0,waffles,,unknown,unmatched
175039,waffles,"waffles, plain, prepared from recipe",291.0,7.9,14.1,32.9,0.0,0.0,511.0,159.0,190.0,waffles,,unknown,unmatched
175040,leavening agents,"leavening agents, baking soda",0.0,0.0,0.0,0.0,0.0,0.0,27360.0,0.0,0.0,leavening agents,,unknown,unmatched
175041,leavening agents,"leavening agents, cream of tartar",258.0,0.0,0.0,61.5,0.0,0.2,52.0,16500.0,5.0,leavening agents,,unknown,unmatched
175042,leavening agents,"leavening agents, yeast, baker's, compressed",105.0,8.4,1.9,18.1,0.0,8.1,30.0,601.0,336.0,leavening agents,,unknown,unmatched
175043,leavening agents,"leavening agents, yeast, baker's, active dry",325.0,40.44,7.61,41.22,0.0,26.9,51.0,955.0,637.0,leavening agents,,unknown,unmatched
175044,bread,"bread, rice bran, toasted",264.0,9.7,5.0,47.3,5.08,5.3,292.0,212.0,174.0,bread,,unknown,unmatched
175045,muffins,"muffins, blueberry, toaster-type, toasted",333.0,4.9,10.1,56.7,12.95,1.9,444.0,88.0,192.0,muffins,,unknown,unmatched
175046,muffins,"muffins, wheat bran, toaster-type with raisins, toasted",313.0,5.5,9.4,55.5,23.07,8.2,527.0,177.0,284.0,muffins,,unknown,unmatched
175048,waffles,"waffles, plain, frozen, ready -to-heat, toasted",312.0,7.19,9.61,49.29,5.02,2.4,467.0,144.0,429.0,waffles,,unknown,unmatched
175049,bagels,"bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)",275.0,10.5,1.6,53.4,0.0,2.3,534.0,101.0,96.0,bagels,,unknown,unmatched
175050,bagels,"bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",275.0,10.5,1.6,53.4,0.0,2.3,534.0,101.0,96.0,bagels,,unknown,unmatched
175051,bagels,"bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",275.0,10.5,1.6,53.4,0.0,2.3,534.0,101.0,96.0,bagels,,unknown,unmatched
175061,danish pastry,"danish pastry, raspberry, unenriched",371.0,5.4,18.5,47.8,0.0,1.9,354.0,83.0,89.0,danish pastry,,unknown,unmatched
175062,doughnuts,"doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)",403.0,6.4,22.8,44.3,0.0,1.2,342.0,108.0,93.0,doughnuts,,unknown,unmatched
175063,english muffins,"english muffins, plain, enriched, without calcium propionate(includes sourdough)",235.0,7.7,1.8,46.0,0.0,2.7,464.0,131.0,133.0,english muffins,,unknown,unmatched
175064,pie,"pie, fried pies, lemon",316.0,3.0,16.1,42.6,0.0,2.6,374.0,65.0,43.0,pie,,unknown,unmatched
175065,pie crust,"pie crust, standard-type, frozen, ready-to-bake, unenriched",457.0,3.9,29.2,44.1,0.0,0.9,576.0,98.0,53.0,pie crust,,unknown,unmatched
175066,popovers,"popovers, dry mix, unenriched",371.0,10.4,4.3,71.0,0.0,0.0,906.0,100.0,100.0,popovers,,unknown,unmatched
175067,taco shells,"taco shells, baked, without added salt",468.0,7.2,22.6,62.4,0.0,7.5,15.0,179.0,248.0,taco shells,,unknown,unmatched
175069,tart,"tart, breakfast, low fat",372.0,3.99,5.99,76.8,4.87,1.5,361.0,66.0,93.0,tart,,unknown,unmatched
175078,artificial blueberry muffin mix,"artificial blueberry muffin mix, dry",407.0,4.7,8.7,77.45,0.0,0.0,760.0,,,artificial blueberry muffin mix,,unknown,unmatched
175079,kraft,"kraft, stove top stuffing mix chicken flavor",381.0,12.6,4.1,73.1,10.1,2.5,1532.0,267.0,129.0,kraft,,unknown,unmatched
175080,martha white foods,"martha white foods, martha white's chewy fudge brownie mix, dry",407.0,4.42,6.16,83.58,54.76,2.9,457.0,51.0,,martha white foods,,unknown,unmatched
175081,martha white foods,"martha white foods, martha white's buttermilk biscuit mix, dry",388.0,7.81,13.23,59.41,4.46,1.5,1295.0,212.0,,martha white foods,,unknown,unmatched
175082,mission foods,"mission foods, mission flour tortillas, soft taco, 8 inch",287.0,8.7,6.0,49.6,0.0,0.0,898.0,,,mission foods,,unknown,unmatched
175083,nabisco,"nabisco, nabisco grahams crackers",424.0,6.99,10.0,76.2,23.0,3.4,659.0,177.0,202.0,nabisco,,unknown,unmatched
175084,nabisco,"nabisco, nabisco oreo crunchies, cookie crumb topping",476.0,4.78,21.5,70.23,36.0,3.2,528.0,194.0,103.0,nabisco,,unknown,unmatched
175088,beverages,"beverages, tea, instant, lemon, unsweetened",345.0,7.4,0.18,78.52,4.52,5.0,55.0,3453.0,107.0,beverages,,unknown,unmatched
175089,beverages,"beverages, tea, instant, lemon, sweetened, powder",401.0,0.12,0.73,98.55,95.29,0.7,5.0,169.0,2.0,beverages,,unknown,unmatched
175090,beverages,"beverages, tea, instant, lemon, sweetened, prepared with water",35.0,0.01,0.06,8.61,8.33,0.1,2.0,15.0,0.0,beverages,,unknown,unmatched
175091,beverages,"beverages, tea, instant, sweetened with sodium saccharin, lemon-flavored, powder",338.0,3.3,0.6,85.4,1.88,0.0,412.0,2568.0,140.0,beverages,,unknown,unmatched
175092,beverages,"beverages, cocoa mix, with aspartame, powder, prepared with water",29.0,1.21,0.23,5.61,2.93,0.6,72.0,211.0,70.0,beverages,,unknown,unmatched
175093,beverages,"beverages, carbonated, cola, fast-food cola",37.0,0.07,0.02,9.56,8.97,0.0,4.0,2.0,10.0,beverages,,unknown,unmatched
175094,beverages,"beverages, fruit punch juice drink, frozen concentrate",175.0,0.3,0.7,43.1,0.0,0.2,10.0,270.0,12.0,beverages,,unknown,unmatched
175095,beverages,"beverages, fruit punch juice drink, frozen concentrate, prepared with water",42.0,0.07,0.17,11.4,11.4,0.0,5.0,66.0,3.0,beverages,,unknown,unmatched
175096,beverages,"beverages, water, tap, well",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,beverages,,unknown,unmatched
175097,alcoholic beverage,"alcoholic beverage, liqueur, coffee, 53 proof",336.0,0.1,0.3,46.8,38.3,0.0,8.0,30.0,6.0,alcoholic beverage,,unknown,unmatched
175098,alcoholic beverage,"alcoholic beverage, liqueur, coffee with cream, 34 proof",327.0,2.8,15.7,20.9,19.76,0.0,92.0,32.0,50.0,alcoholic beverage,,unknown,unmatched
175099,beverages,"beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine",2.0,0.11,0.03,0.29,0.0,0.0,8.0,8.0,9.0,beverages,,unknown,unmatched
175100,beverages,"beverages, orange drink, breakfast type, with juice and pulp, frozen concentrate",153.0,0.4,0.0,39.0,38.05,0.1,26.0,465.0,115.0,beverages,,unknown,unmatched
175101,beverages,"beverages, orange drink, breakfast type, with juice and pulp, frozen concentrate, prepared with water",45.0,0.12,0.0,11.32,11.05,0.0,10.0,167.0,33.0,beverages,,unknown,unmatched
175102,beverages,"beverages, shake, fast food, strawberry",113.0,3.4,2.8,18.9,0.0,0.4,83.0,182.0,100.0,beverages,,unknown,unmatched
175103,beverages,"beverages, water, tap, municipal",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,beverages,,unknown,unmatched
175104,beverages,"beverages, the coca-cola company, dasani, water, bottled, non-carbonated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages,,unknown,unmatched
175105,beverages,"beverages, orange breakfast drink, ready-to-drink, with added nutrients",53.0,0.0,0.0,13.2,8.02,0.1,54.0,83.0,7.0,beverages,,unknown,unmatched
175106,beverages,"beverages, water, bottled, non-carbonated, calistoga",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,beverages,,unknown,unmatched
175107,beverages,"beverages, water, bottled, non-carbonated, crystal geyser",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,beverages,,unknown,unmatched
175108,beverages,"beverages, coca-cola, powerade, lemon-lime flavored, ready-to-drink",32.0,0.0,0.05,7.84,6.11,0.0,42.0,18.0,1.0,beverages,,unknown,unmatched
175109,beverages,"beverages, propel zero, fruit-flavored, non-carbonated",5.0,0.0,0.0,1.14,0.0,0.0,33.0,16.0,25.0,beverages,,unknown,unmatched
175110,beverages,"beverages, arizona, tea, ready-to-drink, lemon",39.0,0.0,0.0,9.77,9.63,0.0,4.0,10.0,1.0,beverages,,unknown,unmatched
175111,beverages,"beverages, lipton brisk, tea, black, ready-to-drink, lemon",35.0,0.0,0.0,8.81,8.69,0.0,21.0,19.0,26.0,beverages,,unknown,unmatched
175112,alcoholic beverage,"alcoholic beverage, wine, dessert, dry",152.0,0.2,0.0,11.67,1.09,0.0,9.0,92.0,9.0,alcoholic beverage,,unknown,unmatched
175113,carbonated beverage,"carbonated beverage, low calorie, other than cola or pepper, with sodium saccharin, without caffeine",0.0,0.0,0.0,0.1,0.0,0.0,16.0,2.0,0.0,carbonated beverage,,unknown,unmatched
175114,beverages,"beverages, cocoa mix, low calorie, powder, with added calcium, phosphorus, aspartame, without added sodium or vitamin a",359.0,25.1,3.0,58.0,55.58,1.1,653.0,2702.0,1630.0,beverages,,unknown,unmatched
175115,beverages,"beverages, fruit punch-flavor drink, powder, without added sodium, prepared with water",37.0,0.0,0.01,9.47,9.23,0.0,7.0,1.0,0.0,beverages,,unknown,unmatched
175164,crustaceans,"crustaceans, crab, alaska king, raw",84.0,18.29,0.6,0.0,0.0,0.0,836.0,204.0,219.0,crustaceans,,unknown,unmatched
175169,crustaceans,"crustaceans, crayfish, mixed species, farmed, raw",72.0,14.85,0.97,0.0,0.0,0.0,62.0,261.0,218.0,crustaceans,,unknown,unmatched
175170,crustaceans,"crustaceans, crayfish, mixed species, farmed, cooked, moist heat",87.0,17.52,1.3,0.0,0.0,0.0,97.0,238.0,241.0,crustaceans,,unknown,unmatched
175171,mollusks,"mollusks, oyster, eastern, wild, cooked, dry heat",79.0,8.87,2.65,4.23,0.96,0.0,132.0,242.0,150.0,mollusks,,unknown,unmatched
175172,mollusks,"mollusks, oyster, eastern, farmed, raw",59.0,5.22,1.55,5.53,0.0,0.0,178.0,124.0,93.0,mollusks,,unknown,unmatched
175173,mollusks,"mollusks, oyster, eastern, farmed, cooked, dry heat",79.0,7.0,2.12,7.28,0.0,0.0,163.0,152.0,115.0,mollusks,,unknown,unmatched
175179,crustaceans,"crustaceans, shrimp, raw",85.0,20.1,0.51,0.0,0.0,0.0,119.0,264.0,214.0,crustaceans,,unknown,unmatched
175180,crustaceans,"crustaceans, shrimp, cooked",99.0,23.98,0.28,0.2,0.0,0.0,111.0,259.0,237.0,crustaceans,,unknown,unmatched
175205,broadbeans (fava beans),"broadbeans (fava beans), mature seeds, raw",341.0,26.12,1.53,58.29,5.7,25.0,13.0,1062.0,421.0,broadbeans (fava beans),,unknown,unmatched
175207,chili with beans,"chili with beans, canned",103.0,6.12,3.76,13.24,1.65,3.3,423.0,365.0,154.0,chili with beans,,unknown,unmatched
175208,cowpeas,"cowpeas, catjang, mature seeds, raw",343.0,23.85,2.07,59.64,0.0,10.7,58.0,1375.0,438.0,cowpeas,,unknown,unmatched
175209,cowpeas,"cowpeas, catjang, mature seeds, cooked, boiled, without salt",117.0,8.13,0.71,20.32,0.0,3.6,19.0,375.0,142.0,cowpeas,,unknown,unmatched
175210,hyacinth beans,"hyacinth beans, mature seeds, raw",344.0,23.9,1.69,60.74,0.0,25.6,21.0,1235.0,372.0,hyacinth beans,,unknown,unmatched
175211,hyacinth beans,"hyacinth beans, mature seeds, cooked, boiled, without salt",117.0,8.14,0.58,20.69,0.0,0.0,7.0,337.0,120.0,hyacinth beans,,unknown,unmatched
175212,vitasoy usa,"vitasoy usa, vitasoy organic creamy original soymilk",44.0,2.9,1.6,4.5,2.0,0.4,66.0,131.0,,vitasoy usa,,unknown,unmatched
175213,vitasoy usa,"vitasoy usa, vitasoy organic classic original soymilk",47.0,3.2,1.8,4.5,2.0,0.4,66.0,156.0,,vitasoy usa,,unknown,unmatched
175214,vitasoy usa,"vitasoy usa, vitasoy light vanilla soymilk",30.0,1.6,0.82,4.1,2.9,0.1,49.0,82.0,,vitasoy usa,,unknown,unmatched
175218,silk plain,"silk plain, soymilk",41.0,2.88,1.65,3.29,2.47,0.4,49.0,123.0,,silk plain,,unknown,unmatched
175219,silk vanilla,"silk vanilla, soymilk",41.0,2.47,1.44,4.12,2.88,0.4,39.0,123.0,,silk vanilla,,unknown,unmatched
175220,silk plus omega-3 dha,"silk plus omega-3 dha, soymilk",45.0,2.88,2.06,3.29,2.47,0.4,49.0,144.0,,silk plus omega-3 dha,,unknown,unmatched
175221,silk plus for bone health,"silk plus for bone health, soymilk",41.0,2.47,1.44,4.53,2.88,0.8,39.0,123.0,,silk plus for bone health,,unknown,unmatched
175222,silk plus fiber,"silk plus fiber, soymilk",41.0,2.47,1.44,5.76,2.88,2.1,39.0,123.0,,silk plus fiber,,unknown,unmatched
175223,silk unsweetened,"silk unsweetened, soymilk",33.0,2.88,1.65,1.65,0.41,0.4,35.0,123.0,,silk unsweetened,,unknown,unmatched
175224,silk coffee,"silk coffee, soymilk",62.0,2.06,1.44,10.29,9.47,0.0,41.0,132.0,,silk coffee,,unknown,unmatched
175233,vitasoy usa organic nasoya,"vitasoy usa organic nasoya, tofu plus firm",74.0,9.19,3.4,1.71,0.3,0.8,4.0,,121.0,vitasoy usa organic nasoya,,unknown,unmatched
175234,vitasoy usa organic nasoya sprouted,"vitasoy usa organic nasoya sprouted, tofu plus super firm",115.0,13.24,5.9,2.16,1.1,1.2,28.0,,,vitasoy usa organic nasoya sprouted,,unknown,unmatched
175235,vitasoy usa azumaya,"vitasoy usa azumaya, extra firm tofu",88.0,10.07,4.6,1.53,0.5,0.9,26.0,,,vitasoy usa azumaya,,unknown,unmatched
175236,vitasoy usa azumaya,"vitasoy usa azumaya, firm tofu",80.0,9.08,4.2,1.52,0.4,0.6,23.0,,,vitasoy usa azumaya,,unknown,unmatched
175251,cowpeas,"cowpeas, catjang, mature seeds, cooked, boiled, with salt",117.0,8.13,0.71,20.32,0.0,3.6,255.0,375.0,142.0,cowpeas,,unknown,unmatched
175252,cowpeas,"cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, with salt",116.0,7.73,0.53,20.76,3.3,6.5,240.0,278.0,156.0,cowpeas,,unknown,unmatched
175253,hyacinth beans,"hyacinth beans, mature seeds, cooked, boiled, with salt",117.0,8.14,0.58,20.7,0.0,0.0,243.0,337.0,120.0,hyacinth beans,,unknown,unmatched
175255,mung beans,"mung beans, mature seeds, cooked, boiled, with salt",105.0,7.02,0.38,19.15,2.0,7.6,238.0,266.0,99.0,mung beans,,unknown,unmatched
175256,mungo beans,"mungo beans, mature seeds, cooked, boiled, with salt",105.0,7.54,0.55,18.34,2.01,6.4,243.0,231.0,156.0,mungo beans,,unknown,unmatched
175265,veal,"veal, composite of trimmed retail cuts, separable lean only, cooked",196.0,31.9,6.58,0.0,0.0,0.0,89.0,338.0,250.0,veal,,unknown,unmatched
175266,veal,"veal, composite of trimmed retail cuts, separable fat, raw",638.0,6.02,67.83,0.0,0.0,0.0,26.0,107.0,73.0,veal,,unknown,unmatched
175267,veal,"veal, composite of trimmed retail cuts, separable fat, cooked",642.0,9.42,66.74,0.0,0.0,0.0,57.0,173.0,116.0,veal,,unknown,unmatched
